Date,Open,High,Low,Close,Volume
2014-06-19,95.77,95.8,95.59,95.62,41839.0
2014-06-18,95.46,95.69,95.22,95.61,72757.0
2014-06-17,95.46,95.5,95.35,95.48,39745.0
2014-06-16,95.66,95.8,95.66,95.75,21258.0
2014-06-13,95.57,95.62,95.5,95.61,28476.0
2014-06-12,95.55,95.97,95.55,95.91,121066.0
2014-06-11,95.57,95.68,95.54,95.54,30988.0
2014-06-10,95.35,95.4,95.21,95.26,48238.0
2014-06-09,95.1,95.14,95.05,95.11,51386.0
2014-06-06,95.21,95.26,95.04,95.08,230958.0
2014-06-05,95.02,95.24,94.99,95.22,53259.0
2014-06-04,95.04,95.07,94.9,94.91,118461.0
2014-06-03,95.25,95.25,95.08,95.09,121775.0
2014-06-02,95.33,95.64,95.16,95.21,69527.0
2014-05-30,95.9,95.9,95.76,95.79,70415.0
2014-05-29,95.88,96.14,95.83,95.84,58510.0
2014-05-28,95.85,95.9,95.72,95.74,100264.0
2014-05-27,95.71,95.72,95.49,95.61,114276.0
2014-05-23,95.75,95.79,95.62,95.64,138388.0
2014-05-22,95.93,96.01,95.79,95.85,65419.0
2014-05-21,96.3,96.3,96.03,96.18,64904.0
2014-05-20,96.19,96.4,96.19,96.32,77178.0
2014-05-19,96.42,96.47,96.17,96.18,169693.0
2014-05-16,96.04,96.17,96.02,96.05,62817.0
2014-05-15,95.82,96.3,95.78,96.02,97882.0
2014-05-14,95.72,95.89,95.7,95.76,114554.0
2014-05-13,95.56,95.56,95.32,95.35,73036.0
2014-05-12,95.7,95.7,95.46,95.49,71282.0
2014-05-09,95.86,95.91,95.8,95.8,32584.0
2014-05-08,95.91,96.15,95.8,96.06,139931.0
2014-05-07,95.81,96.03,95.63,95.72,67727.0
2014-05-06,95.99,96.11,95.96,96.04,188446.0
2014-05-05,95.7,95.7,95.49,95.49,124968.0
2014-05-02,94.9,95.51,94.83,95.44,151457.0
2014-05-01,95.38,95.43,95.29,95.34,32424.0
2014-04-30,95.46,95.65,95.31,95.44,121222.0
2014-04-29,95.08,95.17,94.99,95.1,26796.0
2014-04-28,95.3,95.37,95.06,95.14,94546.0
2014-04-25,95.61,95.68,95.44,95.52,63578.0
2014-04-24,95.19,95.56,95.19,95.35,80092.0
2014-04-23,95.3,95.44,95.2,95.22,54282.0
2014-04-22,95.11,95.14,95.04,95.06,22693.0
2014-04-21,95.05,95.15,95.02,95.06,61411.0
2014-04-17,95.53,95.55,95.23,95.28,90893.0
2014-04-16,95.36,95.45,95.33,95.35,91112.0
2014-04-15,95.78,96.11,95.67,95.79,83999.0
2014-04-14,95.78,95.99,95.75,95.86,71999.0
2014-04-11,96.17,96.21,95.93,96.0,140464.0
2014-04-10,95.77,96.28,95.77,96.2,114152.0
2014-04-09,95.65,95.91,95.61,95.72,161869.0
2014-04-08,95.55,96.07,95.39,95.95,214467.0
2014-04-07,94.59,94.72,94.5,94.67,113496.0
