Date,Open,High,Low,Close,Volume
2014-02-07,89.56,89.69,89.48,89.62,65065.0
2014-02-06,89.68,89.82,89.6,89.62,79284.0
2014-02-05,89.15,90.05,88.99,89.14,112226.0
2014-02-04,89.18,89.42,88.99,89.33,119625.0
2014-02-03,88.03,88.46,87.5,87.51,144485.0
2014-01-31,87.16,87.67,87.15,87.62,102473.0
2014-01-30,88.01,88.03,87.7,87.97,105651.0
2014-01-29,87.56,87.84,87.39,87.45,90734.0
2014-01-28,88.01,88.01,87.77,87.84,106844.0
2014-01-27,87.48,87.7,87.35,87.59,201080.0
2014-01-24,87.21,87.31,86.98,87.05,157826.0
2014-01-23,88.05,88.05,87.42,87.74,193968.0
2014-01-22,88.69,88.75,88.43,88.57,110641.0
2014-01-21,88.17,88.25,88.04,88.14,150225.0
2014-01-17,87.97,87.99,87.7,87.77,84865.0
2014-01-16,88.13,88.27,87.93,88.27,262271.0
2014-01-15,89.13,89.35,89.05,89.13,88335.0
2014-01-14,89.98,90.01,89.6,89.62,192813.0
2014-01-13,90.78,90.89,90.51,90.67,217098.0
2014-01-10,89.41,90.07,89.38,90.01,132872.0
2014-01-09,88.92,89.01,88.78,88.99,166611.0
2014-01-08,89.43,89.55,89.0,89.17,85862.0
2014-01-07,89.14,89.35,88.95,89.2,124639.0
2014-01-06,89.45,89.74,89.42,89.7,48533.0
2014-01-03,89.91,90.01,89.38,89.38,116888.0
2014-01-02,88.95,89.41,88.95,89.09,58267.0
2013-12-31,89.46,89.63,89.3,89.43,125839.0
2013-12-30,89.04,89.43,89.04,89.2,88419.0
2013-12-27,89.17,89.24,88.72,88.79,94358.0
2013-12-26,88.92,89.1,88.87,89.08,159278.0
2013-12-24,89.26,89.36,89.2,89.35,59801.0
2013-12-23,89.38,89.56,89.34,89.45,206371.0
2013-12-20,89.07,89.41,89.02,89.34,204662.0
2013-12-19,88.54,88.71,88.42,88.68,230699.0
2013-12-18,89.13,89.5,88.24,88.56,317842.0
2013-12-17,89.14,89.16,88.88,89.08,96620.0
2013-12-16,89.43,89.75,89.43,89.51,77753.0
2013-12-13,89.43,89.7,89.34,89.66,74201.0
2013-12-12,89.52,89.52,89.22,89.34,223079.0
2013-12-11,91.01,91.02,90.52,90.55,112432.0
2013-12-10,91.6,91.71,91.44,91.6,98176.0
2013-12-09,90.82,91.19,90.82,91.11,128594.0
2013-12-06,90.8,91.17,90.75,91.06,81876.0
2013-12-05,90.19,90.79,90.13,90.71,134874.0
2013-12-04,90.17,90.41,90.02,90.34,180187.0
2013-12-03,91.28,91.46,91.18,91.41,137400.0
2013-12-02,91.21,91.25,90.81,91.06,97804.0
2013-11-29,91.17,91.55,91.14,91.14,81435.0
2013-11-27,90.94,90.97,90.76,90.91,108200.0
2013-11-26,91.09,91.46,91.03,91.42,102115.0
2013-11-25,91.68,91.76,91.52,91.74,223344.0
2013-11-22,91.69,91.84,91.53,91.74,99021.0
2013-11-21,92.5,92.65,92.13,92.31,228246.0
2013-11-20,93.93,94.06,93.25,93.47,122615.0
2013-11-19,94.22,94.37,94.14,94.35,68074.0
2013-11-18,94.14,94.21,93.7,93.81,123004.0
2013-11-15,93.59,93.8,93.59,93.8,67559.0
2013-11-14,93.07,93.37,92.96,93.28,54849.0
2013-11-13,93.04,93.36,92.96,93.36,47883.0
2013-11-12,93.29,93.37,92.74,93.02,172499.0
2013-11-11,93.6,93.68,93.49,93.61,83352.0
2013-11-08,93.86,93.91,93.56,93.83,71450.0
2013-11-07,94.74,94.86,94.42,94.49,42352.0
2013-11-06,95.29,95.4,95.12,95.31,37494.0
2013-11-05,95.13,95.13,94.85,94.94,152105.0
2013-11-04,94.96,95.18,94.95,95.16,36990.0
2013-11-01,94.62,94.67,94.22,94.32,206526.0
2013-10-31,95.2,95.25,94.64,94.64,83258.0
2013-10-30,95.11,95.21,94.56,94.84,63223.0
2013-10-29,95.12,95.22,94.87,94.89,127486.0
2013-10-28,95.9,95.97,95.71,95.81,96453.0
2013-10-25,96.08,96.2,95.84,95.99,95938.0
2013-10-24,96.06,96.35,95.85,96.28,63013.0
2013-10-23,96.4,96.46,96.19,96.36,103553.0
2013-10-22,97.22,97.41,97.04,97.19,172666.0
2013-10-21,96.75,96.87,96.6,96.67,70266.0
2013-10-18,96.79,96.83,96.67,96.82,91882.0
2013-10-17,96.28,96.56,96.27,96.35,143597.0
2013-10-16,95.47,95.65,95.3,95.6,296684.0
2013-10-15,95.29,95.47,95.08,95.21,275963.0
2013-10-14,94.88,95.13,94.75,95.07,103379.0
2013-10-11,94.62,94.85,94.6,94.76,68618.0
2013-10-10,94.4,94.78,94.39,94.69,133839.0
2013-10-09,94.56,94.64,94.3,94.52,163681.0
2013-10-08,94.71,94.78,94.29,94.37,65288.0
2013-10-07,94.1,94.49,94.1,94.34,67693.0
2013-10-04,94.42,94.62,94.31,94.38,117688.0
2013-10-03,94.02,94.2,93.76,94.06,99263.0
2013-10-02,93.59,93.92,93.48,93.89,179819.0
2013-10-01,94.0,94.07,93.7,94.06,195683.0
2013-09-30,93.5,93.69,93.34,93.43,45873.0
2013-09-27,93.21,93.39,93.18,93.27,86406.0
2013-09-26,93.77,93.93,93.53,93.64,151185.0
2013-09-25,93.78,93.99,93.7,93.84,128992.0
2013-09-24,94.07,94.25,93.77,94.02,165354.0
2013-09-23,94.52,94.69,94.49,94.55,198350.0
2013-09-20,94.28,94.43,93.9,94.2,172699.0
2013-09-19,95.07,95.08,94.38,94.51,409005.0
2013-09-18,93.58,95.14,93.5,95.13,913861.0
2013-09-17,93.6,93.74,93.5,93.66,70788.0
2013-09-16,93.8,93.82,93.13,93.23,96574.0
2013-09-13,92.6,92.69,92.42,92.55,241140.0
2013-09-12,92.52,92.86,92.52,92.73,81983.0
2013-09-11,92.92,93.43,92.92,93.34,114340.0
2013-09-10,93.05,93.22,92.91,93.22,140155.0
2013-09-09,92.2,92.47,92.15,92.43,977606.0
2013-09-06,92.08,92.18,91.88,91.93,57249.0
