Date,Open,High,Low,Close,Volume
2014-02-27,108.28,108.56,108.1,108.51,5394718.0
2014-02-26,107.31,107.92,107.24,107.92,7226557.0
2014-02-25,106.91,107.36,106.89,107.35,6225905.0
2014-02-24,106.7,106.74,106.16,106.4,3816733.0
2014-02-21,105.95,106.68,105.95,106.67,5250670.0
2014-02-20,106.32,106.63,105.69,106.11,5103383.0
2014-02-19,107.18,107.18,106.3,106.37,5522754.0
2014-02-18,106.66,107.2,106.62,106.82,4855814.0
2014-02-14,106.57,106.64,106.27,106.58,4999982.0
2014-02-13,106.59,106.73,106.3,106.52,6874873.0
2014-02-12,106.17,106.21,105.62,105.92,6723271.0
2014-02-11,106.61,106.69,106.16,106.47,5904855.0
2014-02-10,106.61,107.12,106.57,107.09,4370474.0
2014-02-07,106.46,107.22,106.44,106.79,7092838.0
2014-02-06,106.97,107.02,106.52,106.7,5708710.0
2014-02-05,107.69,107.78,107.01,107.16,10312498.0
2014-02-04,108.52,108.67,107.97,108.16,9573468.0
2014-02-03,107.79,109.34,107.61,109.32,20781789.0
2014-01-31,108.2,108.41,107.85,108.28,14691208.0
2014-01-30,107.47,107.66,107.11,107.56,5956881.0
2014-01-29,107.37,108.15,106.99,107.87,11718542.0
2014-01-28,106.91,106.99,106.55,106.99,5666819.0
2014-01-27,107.22,107.6,106.7,106.73,9222620.0
2014-01-24,107.19,107.49,106.99,107.48,11514538.0
2014-01-23,105.88,107.09,105.88,106.79,12960976.0
2014-01-22,105.37,105.75,105.24,105.3,4646691.0
2014-01-21,105.45,105.74,105.4,105.56,6435954.0
2014-01-17,104.86,105.52,104.79,105.48,7590772.0
2014-01-16,104.85,105.07,104.72,105.04,7137813.0
2014-01-15,104.04,104.51,103.93,104.34,7507464.0
2014-01-14,104.65,104.83,104.39,104.45,10343500.0
2014-01-13,104.51,105.14,104.46,104.93,9671509.0
2014-01-10,103.77,104.54,103.69,104.41,13197803.0
2014-01-09,102.97,103.2,102.51,103.18,6991080.0
2014-01-08,102.45,102.69,102.1,102.58,8512987.0
2014-01-07,102.82,102.99,102.56,102.86,4428082.0
2014-01-06,102.38,103.0,102.37,102.6,7796228.0
2014-01-03,101.81,102.45,101.76,102.17,4083831.0
2014-01-02,101.72,102.39,101.69,102.17,8580808.0
2013-12-31,102.29,102.55,101.17,101.86,7219195.0
2013-12-30,102.15,102.58,102.08,102.51,4491711.0
2013-12-27,102.07,102.31,101.69,101.81,4755262.0
2013-12-26,102.35,102.36,102.01,102.1,4645323.0
2013-12-24,103.23,103.35,102.8,102.83,4897009.0
2013-12-23,104.05,104.41,103.66,103.66,6378597.0
2013-12-20,103.71,104.29,103.3,104.25,12425975.0
2013-12-19,102.86,103.01,102.45,102.67,6708383.0
2013-12-18,102.84,103.72,102.46,102.77,12974216.0
2013-12-17,102.59,103.4,102.59,103.29,6015838.0
2013-12-16,103.58,103.69,102.73,102.83,6376381.0
2013-12-13,103.14,103.3,102.79,103.21,6471352.0
2013-12-12,103.04,103.16,102.62,102.71,6208704.0
2013-12-11,103.55,103.77,103.02,103.1,8190914.0
2013-12-10,103.85,103.95,103.45,103.9,7040362.0
2013-12-09,102.9,103.23,102.83,103.16,5679779.0
2013-12-06,102.56,102.99,102.36,102.92,7351950.0
2013-12-05,102.48,102.85,102.22,102.43,7446004.0
2013-12-04,102.75,103.05,102.38,102.72,8502926.0
2013-12-03,103.7,103.96,103.46,103.71,5076896.0
2013-12-02,103.8,103.91,103.22,103.33,7527817.0
2013-11-29,104.08,104.6,103.95,104.45,5084399.0
2013-11-27,104.68,104.7,103.96,104.42,6063360.0
2013-11-26,104.49,104.93,104.48,104.6,6659203.0
2013-11-25,103.84,104.42,103.84,104.21,3756285.0
2013-11-22,103.49,104.13,103.48,103.91,7950686.0
2013-11-21,102.51,103.19,102.16,102.95,8903032.0
2013-11-20,104.42,104.84,102.65,102.78,14191987.0
